n,k,seed,Lasso_accuracy,Lasso_best_lambda,Lasso_time,GraHTP_accuracy,GraHTP_time,GraHTP_cv_accuracy,GraHTP_best_step_size,GraHTP_cv_time,GraSP_accuracy,GraSP_time,SCOPE_accuracy,SCOPE_time
50,40,1179,0.725,17.578125,24.25305700302124,0.65,0.01993870735168457,0.675,0.01,0.07963347434997559,0.725,0.019433975219726562,0.675,0.27089786529541016
100,40,1227,0.825,25.390625,50.21094799041748,0.725,0.03621315956115723,0.825,0.01,0.1764681339263916,0.8,0.017788171768188477,0.85,0.25051116943359375
50,40,1180,0.65,18.12744140625,22.713603496551514,0.5,0.02263784408569336,0.625,0.01,0.11705183982849121,0.525,0.016341686248779297,0.55,0.25219058990478516
250,40,1444,0.95,59.765625,109.80706191062927,0.95,0.0732874870300293,0.95,0.003593813663804626,4.42477011680603,0.95,0.025716304779052734,1,0.5570881366729736
50,40,1181,0.725,14.843612909317017,26.641942024230957,0.65,0.01807379722595215,0.7,0.01,0.12022161483764648,0.55,0.021499156951904297,0.6,0.2005753517150879
150,40,1295,0.9,35.15625,60.68077087402344,0.875,0.051548004150390625,0.9,0.005994842503189409,0.7028002738952637,0.825,0.052846431732177734,0.925,0.6327331066131592
100,40,1228,0.875,21.09375,44.545647621154785,0.8,0.03693795204162598,0.9,0.01,0.41999244689941406,0.8,0.013404607772827148,0.925,0.40016770362854004
50,40,1182,0.625,12.0849609375,27.185004949569702,0.55,0.021120309829711914,0.575,0.01,0.0982522964477539,0.475,0.02353954315185547,0.575,0.2863190174102783
200,40,1370,0.925,42.1875,80.85161137580872,0.925,0.046530961990356445,0.975,0.005994842503189409,2.5810537338256836,0.9,0.015388250350952148,0.975,0.7550513744354248
50,40,1183,0.55,17.992258071899414,26.80776357650757,0.525,0.01955103874206543,0.55,0.01,0.11831498146057129,0.425,0.01778578758239746,0.525,0.3488428592681885
100,40,1229,0.825,21.7529296875,46.71557664871216,0.775,0.025130748748779297,0.8,0.01,0.2334439754486084,0.75,0.016371488571166992,0.775,0.4950251579284668
150,40,1296,0.825,46.875,70.5673041343689,0.8,0.029618263244628906,0.9,0.005994842503189409,1.1847867965698242,0.775,0.026021718978881836,0.95,0.46197509765625
50,40,1184,0.7,15.869140625,23.111046314239502,0.7,0.03217673301696777,0.675,0.01,0.1270596981048584,0.6,0.020062923431396484,0.675,0.2913088798522949
50,40,1185,0.7,16.6015625,23.54881453514099,0.65,0.03030252456665039,0.675,0.01,0.13293051719665527,0.6,0.023823022842407227,0.7,0.313554048538208
100,40,1230,0.85,31.25,36.902037382125854,0.75,0.03713417053222656,0.875,0.01,0.4005448818206787,0.825,0.017074108123779297,0.8,0.4637725353240967
250,40,1445,0.925,48.33984375,115.48921036720276,0.925,0.059767723083496094,0.95,0.003593813663804626,4.855280160903931,0.825,0.028189420700073242,0.925,1.1809766292572021
200,40,1371,0.825,51.5625,76.52558016777039,0.8,0.050694942474365234,0.9,0.005994842503189409,1.151094913482666,0.725,0.06366252899169922,0.9,1.1147773265838623
50,40,1186,0.7,17.387866973876953,26.92515754699707,0.625,0.019868850708007812,0.7,0.01,0.10347104072570801,0.475,0.018691301345825195,0.65,0.2947072982788086
150,40,1297,0.775,50.78125,65.4358582496643,0.825,0.035567522048950195,0.85,0.01,0.4576711654663086,0.725,0.029192447662353516,0.825,0.5196013450622559
100,40,1231,0.8,26.77001953125,50.79183745384216,0.7,0.04947614669799805,0.675,0.01,0.23284602165222168,0.725,0.04137754440307617,0.775,0.4914131164550781
50,40,1187,0.7,12.56108283996582,32.76183080673218,0.675,0.025857210159301758,0.65,0.01,0.14043068885803223,0.625,0.016252756118774414,0.6,0.3098275661468506
50,40,1188,0.7,15.625,18.827800750732422,0.6,0.018868207931518555,0.65,0.01,0.1170651912689209,0.5,0.02446889877319336,0.6,0.47880077362060547
200,40,1372,0.825,50,72.50744843482971,0.75,0.04295492172241211,0.925,0.005994842503189409,3.386423110961914,0.675,0.05154109001159668,0.875,1.0221171379089355
100,40,1232,0.75,25.78125,35.099361419677734,0.7,0.026549816131591797,0.7,0.01,0.1993393898010254,0.675,0.014936685562133789,0.7,0.5859057903289795
50,40,1189,0.6,14.501953125,22.895754098892212,0.55,0.02133655548095703,0.625,0.01,0.1251509189605713,0.55,0.0275118350982666,0.575,0.5138664245605469
250,40,1446,0.9,62.5,97.36355400085449,0.925,0.08642363548278809,0.975,0.005994842503189409,4.15255069732666,0.875,0.027095556259155273,0.95,0.6899170875549316
150,40,1298,0.875,35.2935791015625,74.69425320625305,0.825,0.03461885452270508,0.85,0.005994842503189409,0.7923238277435303,0.85,0.06356406211853027,0.875,0.651564359664917
100,40,1233,0.75,29.8828125,39.75210642814636,0.75,0.02821040153503418,0.75,0.01,0.22859621047973633,0.65,0.02576470375061035,0.75,0.5280435085296631
100,40,1234,0.775,31.494140625,42.08573341369629,0.7,0.043314218521118164,0.825,0.01,0.24018454551696777,0.675,0.016942739486694336,0.75,0.4953489303588867
150,40,1299,0.825,37.5,59.25589656829834,0.775,0.03409910202026367,0.85,0.005994842503189409,0.7923567295074463,0.725,0.01464390754699707,0.75,0.4997990131378174
200,40,1373,0.95,44.82421875,94.71614933013916,0.975,0.046933650970458984,0.925,0.005994842503189409,2.444869041442871,0.85,0.019031763076782227,0.925,0.8757693767547607
100,40,1235,0.875,28.125,37.36086106300354,0.825,0.030022144317626953,0.85,0.01,0.21274518966674805,0.75,0.01581859588623047,0.875,0.30756449699401855
250,40,1447,0.875,66.40625,107.03964400291443,0.9,0.06569957733154297,0.95,0.005994842503189409,6.3440163135528564,0.725,0.029809236526489258,0.9,1.1308224201202393
150,40,1300,0.9,42.1875,63.6980185508728,0.85,0.04037904739379883,0.95,0.005994842503189409,1.2848949432373047,0.825,0.0176999568939209,0.975,0.44332337379455566
100,40,1236,0.7,21.09375,36.40455985069275,0.6,0.029485225677490234,0.65,0.01,0.16809582710266113,0.475,0.029337167739868164,0.675,0.6775598526000977
200,40,1374,0.9,42.1875,84.94636869430542,0.9,0.04415249824523926,0.9,0.003593813663804626,2.7466957569122314,0.825,0.018146753311157227,0.925,0.7713766098022461
100,40,1237,0.8,30.3497314453125,51.915634632110596,0.75,0.03952956199645996,0.775,0.01,0.20550012588500977,0.675,0.0141754150390625,0.85,0.4674210548400879
150,40,1301,0.85,33.203125,71.4876925945282,0.8,0.03843498229980469,0.875,0.005994842503189409,1.200362205505371,0.825,0.059148550033569336,0.925,0.6354334354400635
300,40,1511,0.95,50,104.30194759368896,0.95,0.04995417594909668,1,0.003593813663804626,6.769232273101807,0.9,0.03243446350097656,0.975,1.2803254127502441
250,40,1448,0.925,54.78515625,113.8015410900116,0.925,0.06468677520751953,0.975,0.003593813663804626,3.560154676437378,0.875,0.025624990463256836,1,0.6536552906036377
100,40,1238,0.8,26.5625,37.74471378326416,0.725,0.040694236755371094,0.825,0.01,0.2339496612548828,0.65,0.027923583984375,0.825,0.4190824031829834
200,40,1375,0.9,56.25,82.82612323760986,0.85,0.03940987586975098,0.9,0.005994842503189409,2.6424381732940674,0.85,0.07418346405029297,0.9,0.8989748954772949
150,40,1302,0.825,37.5,54.33554458618164,0.8,0.05018877983093262,0.85,0.005994842503189409,0.8088893890380859,0.675,0.018361330032348633,0.875,1.012153148651123
100,40,1239,0.85,26.5625,38.25738716125488,0.825,0.04086661338806152,0.85,0.01,0.17969894409179688,0.75,0.012545585632324219,0.8,0.34538841247558594
150,40,1303,0.8,37.5,54.9264349937439,0.8,0.03632068634033203,0.875,0.005994842503189409,0.6348476409912109,0.65,0.018099308013916016,0.875,0.8090827465057373
100,40,1240,0.725,33.114657271653414,62.628554821014404,0.65,0.026189565658569336,0.8,0.01,0.1732041835784912,0.525,0.034528255462646484,0.775,0.5631203651428223
250,40,1449,0.95,53.125,97.14425373077393,0.925,0.05841493606567383,1,0.003593813663804626,5.550653457641602,0.875,0.053217172622680664,1,1.027193546295166
200,40,1376,0.9,58.0078125,82.10525107383728,0.85,0.041974782943725586,0.95,0.005994842503189409,3.672600030899048,0.7,0.10022926330566406,0.95,0.8577306270599365
300,40,1512,0.975,56.25,126.79052066802979,1,0.07488107681274414,0.975,0.003593813663804626,5.445280075073242,0.9,0.03127408027648926,0.975,1.1006500720977783
100,40,1241,0.85,22.412109375,45.321062326431274,0.825,0.03844189643859863,0.825,0.01,0.1783602237701416,0.825,0.012923240661621094,0.775,0.5094969272613525
150,40,1304,0.8,46.2249755859375,78.51234292984009,0.825,0.05718874931335449,0.875,0.005994842503189409,0.7497899532318115,0.85,0.019190549850463867,0.925,0.747417688369751
200,40,1377,0.825,42.1875,79.43214106559753,0.775,0.06346416473388672,0.8,0.003593813663804626,2.413954019546509,0.8,0.046536922454833984,0.875,1.0205979347229004
100,40,1242,0.75,31.25,40.00330877304077,0.75,0.033361196517944336,0.75,0.01,0.20814156532287598,0.7,0.06076788902282715,0.75,0.4431874752044678
250,40,1450,0.95,46.875,104.82567143440247,1,0.057004451751708984,1,0.001291549665014884,3.752704620361328,0.875,0.02606487274169922,1,0.9685678482055664
300,40,1513,0.85,79.6875,112.23110628128052,0.875,0.05445075035095215,0.9,0.003593813663804626,6.802527904510498,0.825,0.03127145767211914,0.925,1.1174180507659912
150,40,1305,0.75,54.78515625,64.21647024154663,0.75,0.04505205154418945,0.775,0.01,0.7758207321166992,0.625,0.0458369255065918,0.8,0.7205827236175537
100,40,1243,0.7,25.5889892578125,46.90965914726257,0.725,0.045989990234375,0.775,0.01,0.5000114440917969,0.7,0.034819841384887695,0.775,0.5739719867706299
200,40,1378,0.85,46.875,80.90630078315735,0.825,0.05744814872741699,0.85,0.005994842503189409,2.035496950149536,0.75,0.030646800994873047,0.85,0.9025368690490723
100,40,1244,0.775,31.25,38.73238515853882,0.525,0.02806568145751953,0.725,0.01,0.20034551620483398,0.65,0.032601118087768555,0.775,0.5922870635986328
150,40,1306,0.85,31.25,61.279088735580444,0.8,0.044034719467163086,0.925,0.005994842503189409,0.8296031951904297,0.775,0.019373416900634766,0.9,0.4298675060272217
250,40,1451,0.9,46.875,102.32983255386353,0.875,0.05598950386047363,0.975,0.005994842503189409,4.44610595703125,0.85,0.02875518798828125,0.975,1.2219300270080566
100,40,1245,0.825,29.45709228515625,54.433523178100586,0.825,0.030023813247680664,0.85,0.01,0.1609327793121338,0.725,0.01769733428955078,0.875,0.6126682758331299
300,40,1514,0.925,84.375,126.92760062217712,0.95,0.07431459426879883,1,0.003593813663804626,5.595670938491821,0.9,0.03183174133300781,1,0.774552583694458
200,40,1379,0.975,41.0888671875,97.9229679107666,0.925,0.04640388488769531,0.975,0.003593813663804626,1.2869153022766113,0.875,0.019895315170288086,1,0.5051026344299316
100,40,1246,0.825,28.125,36.75903868675232,0.8,0.029069185256958008,0.8,0.01,0.39493513107299805,0.75,0.057868242263793945,0.775,0.42782163619995117
150,40,1307,0.875,39.429545402526855,87.93724250793457,0.8,0.034691572189331055,0.925,0.005994842503189409,0.5935800075531006,0.85,0.014317750930786133,0.925,0.5064513683319092
100,40,1247,0.85,25.78125,50.545838356018066,0.775,0.05146145820617676,0.825,0.01,0.48877811431884766,0.75,0.036545753479003906,0.825,0.543956995010376
250,40,1452,0.825,84.375,102.9920597076416,0.85,0.07911229133605957,0.95,0.005994842503189409,6.351919174194336,0.775,0.09319806098937988,0.95,1.0679078102111816
200,40,1380,0.9,62.5,73.65398168563843,0.875,0.05344104766845703,0.9,0.005994842503189409,2.132646322250366,0.65,0.032840728759765625,0.9,0.5117156505584717
150,40,1308,0.8,44.82421875,64.75840663909912,0.725,0.03760528564453125,0.8,0.005994842503189409,0.7687842845916748,0.675,0.03153705596923828,0.825,0.7252929210662842
100,40,1248,0.85,25.5889892578125,49.215487241744995,0.775,0.04463386535644531,0.825,0.01,0.38512611389160156,0.8,0.04307699203491211,0.85,0.3512589931488037
150,40,1309,0.825,39.84375,60.05156230926514,0.725,0.08296775817871094,0.825,0.005994842503189409,0.8361644744873047,0.65,0.03870368003845215,0.825,0.855133056640625
250,40,1453,0.95,50,86.92142629623413,0.95,0.05696749687194824,1,0.003593813663804626,3.0887069702148438,0.9,0.022522926330566406,1,0.8696682453155518
100,40,1249,0.85,23.62060546875,51.379408836364746,0.85,0.03615999221801758,0.875,0.01,0.15463495254516602,0.8,0.012734174728393555,0.875,0.5149378776550293
200,40,1381,0.875,37.5,79.9116141796112,0.775,0.06062769889831543,0.8,0.005994842503189409,1.7922143936157227,0.75,0.0729210376739502,0.85,1.184107780456543
100,40,1250,0.85,24.169921875,46.91650199890137,0.85,0.03518390655517578,0.825,0.01,0.2270491123199463,0.8,0.017391443252563477,0.875,0.68949294090271
300,40,1515,0.925,54.589010775089264,203.47258734703064,0.9,0.0991976261138916,0.925,0.002154434690031882,7.919962406158447,0.725,0.046508073806762695,0.975,1.5078542232513428
150,40,1310,0.925,42.1875,65.3959448337555,0.9,0.04629063606262207,0.95,0.005994842503189409,0.8452892303466797,0.85,0.048126220703125,0.95,0.6557502746582031
200,40,1382,0.9,56.25,81.72755241394043,0.875,0.07568001747131348,0.95,0.005994842503189409,2.9472742080688477,0.75,0.028147220611572266,0.975,0.8358380794525146
250,40,1454,0.925,50,102.08238124847412,0.925,0.07819414138793945,0.925,0.003593813663804626,4.3535871505737305,0.825,0.02244114875793457,0.975,1.0099337100982666
100,40,1251,0.8,21.7529296875,56.67862582206726,0.725,0.036841630935668945,0.725,0.01,0.21448659896850586,0.725,0.03762006759643555,0.725,0.5696284770965576
150,40,1311,0.9,31.25,57.16271638870239,0.875,0.04185986518859863,0.875,0.005994842503189409,1.166266679763794,0.8,0.10079002380371094,0.9,0.8246502876281738
100,40,1252,0.8,31.057405471801758,59.341320753097534,0.725,0.05492043495178223,0.8,0.01,0.4349234104156494,0.775,0.046576499938964844,0.775,0.40198493003845215
200,40,1383,0.925,31.25,81.83190417289734,0.875,0.05181479454040527,0.925,0.005994842503189409,0.9977512359619141,0.775,0.030072927474975586,0.9,0.6125035285949707
150,40,1312,0.825,37.5,56.141151666641235,0.8,0.04341411590576172,0.9,0.005994842503189409,1.0274744033813477,0.825,0.01779341697692871,0.875,0.9949405193328857
300,40,1516,0.95,70.3125,127.5597312450409,0.975,0.0770564079284668,0.975,0.003593813663804626,5.771641731262207,0.9,0.0317072868347168,0.975,0.7592861652374268
100,40,1253,0.775,26.5625,42.69451451301575,0.725,0.049802303314208984,0.825,0.01,0.20785307884216309,0.75,0.02019047737121582,0.85,0.4052278995513916
250,40,1455,0.95,62.5,101.22250032424927,0.975,0.05850672721862793,1,0.003593813663804626,5.388839244842529,0.875,0.02764415740966797,1,0.7679316997528076
200,40,1384,0.85,50,66.29873776435852,0.8,0.05036592483520508,0.925,0.005994842503189409,3.020143985748291,0.725,0.07521510124206543,0.925,1.0741488933563232
100,40,1254,0.775,26.5625,42.46800708770752,0.725,0.04188108444213867,0.725,0.01,0.2501413822174072,0.65,0.016646862030029297,0.7,0.5827498435974121
150,40,1313,0.875,37.32675112871675,115.92094445228577,0.75,0.058527469635009766,0.825,0.005994842503189409,1.4186241626739502,0.75,0.049146413803100586,0.825,0.5883781909942627
100,40,1255,0.775,31.25,39.550517320632935,0.675,0.03824734687805176,0.75,0.01,0.5159215927124023,0.6,0.017999887466430664,0.775,0.6220710277557373
300,40,1517,0.825,89.6484375,110.46751093864441,0.825,0.11465930938720703,0.825,0.005994842503189409,7.649084568023682,0.7,0.0677042007446289,0.85,1.390049934387207
200,40,1385,0.85,50,70.31083869934082,0.825,0.06681060791015625,0.8,0.003593813663804626,1.950972080230713,0.725,0.10763120651245117,0.775,0.7654616832733154
250,40,1456,0.875,56.25,100.1185474395752,0.925,0.06380224227905273,0.85,0.005994842503189409,6.824001789093018,0.675,0.03695535659790039,0.95,0.7769320011138916
100,40,1256,0.775,25,37.81910443305969,0.75,0.04030656814575195,0.775,0.01,0.21009039878845215,0.65,0.033568382263183594,0.8,0.3355247974395752
150,40,1314,0.925,36.2548828125,77.5386860370636,0.9,0.041362762451171875,0.95,0.005994842503189409,0.639859676361084,0.925,0.05951952934265137,0.975,0.7061185836791992
100,40,1257,0.8,21.09375,44.37348246574402,0.7,0.0482180118560791,0.8,0.01,0.4626786708831787,0.725,0.037909746170043945,0.825,0.462064266204834
200,40,1386,0.825,66.925048828125,100.25183510780334,0.75,0.08459162712097168,0.8,0.005994842503189409,3.824005365371704,0.7,0.024080514907836914,0.8,0.8109891414642334
100,40,1258,0.825,30.816650390625,50.021740198135376,0.75,0.05348038673400879,0.85,0.01,0.18787217140197754,0.825,0.03537487983703613,0.825,0.3840610980987549
150,40,1315,0.875,42.1875,59.26332688331604,0.9,0.043679237365722656,0.925,0.01,0.33057665824890137,0.8,0.015967607498168945,0.875,0.4308507442474365
300,40,1518,0.95,46.875,121.82364082336426,0.95,0.0702979564666748,1,0.003593813663804626,4.869815349578857,0.925,0.028493404388427734,1,1.031611442565918
100,40,1259,0.825,27.606582641601562,55.570945262908936,0.75,0.04473471641540527,0.85,0.01,0.19927692413330078,0.75,0.04850888252258301,0.825,0.4187746047973633
150,40,1316,0.875,36.2548828125,72.39145803451538,0.775,0.03865861892700195,0.85,0.005994842503189409,0.8852789402008057,0.775,0.03886866569519043,0.825,0.4475736618041992
250,40,1458,0.9,53.125,103.51848578453064,0.875,0.0630788803100586,0.975,0.005994842503189409,5.917104244232178,0.725,0.05533146858215332,1,1.0524451732635498
200,40,1387,0.9,44.82421875,92.99206948280334,0.9,0.05121326446533203,0.875,0.005994842503189409,2.3324458599090576,0.85,0.018239259719848633,0.875,0.584944486618042
100,40,1260,0.7,22.940129041671753,61.16429305076599,0.575,0.036428213119506836,0.675,0.01,0.46840929985046387,0.45,0.030598878860473633,0.6,0.48482179641723633
300,40,1519,0.875,75,114.25224900245667,0.925,0.07864141464233398,0.925,0.003593813663804626,6.569148302078247,0.775,0.03652524948120117,0.925,1.0363197326660156
150,40,1317,0.875,29.00390625,71.16693162918091,0.825,0.062126874923706055,0.85,0.005994842503189409,0.8488471508026123,0.8,0.06469392776489258,0.85,0.8996431827545166
100,40,1261,0.8,31.25,37.826316833496094,0.775,0.04018521308898926,0.8,0.005994842503189409,0.1653754711151123,0.7,0.011510610580444336,0.875,0.32699108123779297
250,40,1459,0.95,50,91.75967860221863,0.925,0.07835626602172852,0.975,0.005994842503189409,4.76369309425354,0.775,0.03514981269836426,0.975,0.7550547122955322
100,40,1262,0.8,25,34.990402698516846,0.725,0.03661704063415527,0.8,0.01,0.4168989658355713,0.675,0.04030871391296387,0.675,0.420926570892334
200,40,1388,0.875,52.77729034423828,106.21803736686707,0.875,0.0564427375793457,0.95,0.005994842503189409,1.9255049228668213,0.85,0.023669719696044922,0.95,0.5883467197418213
150,40,1318,0.85,37.5,51.863792419433594,0.775,0.043776512145996094,0.9,0.005994842503189409,0.8583526611328125,0.75,0.07232379913330078,0.9,0.7650830745697021
150,40,1319,0.7,38.671875,54.45505952835083,0.575,0.0639810562133789,0.625,0.01,1.0438995361328125,0.55,0.027443647384643555,0.625,0.47251129150390625
300,40,1520,0.9,82.177734375,138.00337672233582,0.95,0.10615229606628418,1,0.003593813663804626,5.91380500793457,0.9,0.03014063835144043,0.975,0.9591999053955078
