,n,seed,GraHTP_accuracy,GraHTP_time,GraHTP_cv_accuracy,GraHTP_cv_time,GraSP_accuracy,GraSP_time
43,50,10043,0.16,0.9529719352722168,0.16,24.272762298583984,0.16,6.094497919082642
44,50,10044,0.24,0.5977146625518799,0.24,18.784541606903076,0.18,3.2030177116394043
45,50,10045,0.22,0.8566849231719971,0.22,15.464099645614624,0.2,2.764531135559082
46,50,10046,0.22,1.6518030166625977,0.22,11.527955532073975,0.22,3.5106041431427
47,50,10047,0.18,0.9421577453613281,0.18,13.494738340377808,0.18,2.0952024459838867
48,50,10048,0.22,1.4767436981201172,0.22,24.579236268997192,0.18,4.075795412063599
49,50,10049,0.22,1.4077763557434082,0.22,13.402776956558228,0.22,3.456880807876587
50,50,10050,0.2,0.5951938629150391,0.2,12.26827073097229,0.2,4.722541332244873
51,50,10051,0.18,1.3505229949951172,0.18,20.263540267944336,0.2,6.804011344909668
52,50,10052,0.22,2.6920013427734375,0.22,25.044973134994507,0.24,7.158887147903442
53,50,10053,0.24,3.6568586826324463,0.24,23.235595226287842,0.2,14.228132486343384
54,50,10054,0.22,1.9038231372833252,0.22,22.74148678779602,0.22,5.178067445755005
55,50,10055,0.22,1.7042696475982666,0.22,21.397958755493164,0.12,2.8316690921783447
56,50,10056,0.2,3.121406078338623,0.2,23.931979179382324,0.18,7.25925350189209
57,50,10057,0.18,1.774449348449707,0.18,32.79885387420654,0.1,7.9270007610321045
58,50,10058,0.22,1.1671202182769775,0.22,21.35389256477356,0.2,8.30454683303833
59,50,10059,0.28,2.6411261558532715,0.28,24.768674612045288,0.28,7.416674613952637
60,50,10060,0.22,1.5534276962280273,0.22,26.27144455909729,0.16,8.938182830810547
61,50,10061,0.24,3.6694283485412598,0.24,23.27973771095276,0.26,5.085064888000488
62,50,10062,0.12,1.2198224067687988,0.12,19.56178307533264,0.16,10.763626337051392
63,50,10063,0.22,1.0160391330718994,0.22,16.765774965286255,0.14,4.710703372955322
64,50,10064,0.18,2.3053393363952637,0.18,23.658825397491455,0.3,0.8029437065124512
65,50,10065,0.18,2.334660768508911,0.18,23.714223861694336,0.18,3.364736795425415
66,50,10066,0.24,1.6321735382080078,0.24,20.648187160491943,0.16,4.204049348831177
67,50,10067,0.18,2.5891952514648438,0.18,15.275131464004517,0.16,3.085989475250244
68,50,10068,0.18,0.8346467018127441,0.18,14.064710140228271,0.14,4.8862974643707275
69,50,10069,0.18,1.398468255996704,0.18,13.709561586380005,0.2,3.229292154312134
